301	0   7811	0	0.807508	bm25
301	0	22175	770	0.80365	bm25
301	0	40308	771	0.803632	bm25
301	0	2105	772	0.803595	bm25
301	0	40482	773	0.80357	bm25
301	0	17176	774	0.803542	bm25
301	0	941207000065	775	0.803515	bm25
301	0	0120890085	776	0.80343	bm25
301	0	13528	777	0.803417	bm25
301	0	18312	778	0.803394	bm25
301	0	53728	779	0.803388	bm25
301	0	45354	780	0.803386	bm25
301	0	56394	781	0.80336	bm25
301	0	32415	782	0.80334	bm25
301	0	58611	783	0.803325	bm25
301	0	14586	784	0.803324	bm25
301	0	21237	785	0.803291	bm25
301	0	5118	786	0.803286	bm25
301	0	0510890145	787	0.803269	bm25
301	0	13356	788	0.803265	bm25
301	0	1606	789	0.803255	bm25
301	0	68545	790	0.803249	bm25
301	0	60140	791	0.803243	bm25
301	0	312965	792	0.803169	bm25
301	0	24388	793	0.803095	bm25
301	0	1019890162	794	0.803082	bm25
301	0	51332	795	0.803081	bm25
301	0	0116900102	796	0.80308	bm25
301	0	40360	797	0.803069	bm25
301	0	22648	798	0.803067	bm25
301	0	9132	799	0.803063	bm25
301	0	57883	800	0.803063	bm25
301	0	12950	801	0.803063	bm25
301	0	27476	802	0.803043	bm25
301	0	0614900199	803	0.802916	bm25
301	0	36586	804	0.802849	bm25
301	0	940429000129	805	0.80277	bm25
301	0	42184	806	0.802758	bm25
301	0	2413091	807	0.80273	bm25
301	0	20367	808	0.802717	bm25
301	0	18946	809	0.802689	bm25
301	0	22107	810	0.802669	bm25
301	0	0411890055	811	0.802647	bm25
301	0	13492	812	0.802624	bm25
301	0	57187	813	0.80257	bm25
301	0	21248	814	0.80257	bm25
301	0	43533	815	0.802504	bm25
301	0	3417461	816	0.802464	bm25
301	0	3181	817	0.802455	bm25
301	0	3410543	818	0.802423	bm25
301	0	0325890066	819	0.802418	bm25
301	0	35776	820	0.80239	bm25
301	0	57406	821	0.802355	bm25
301	0	14908	822	0.802322	bm25
301	0	53463	823	0.802236	bm25
301	0	0312890012	824	0.802229	bm25
301	0	68371	825	0.802227	bm25
301	0	21036	826	0.802198	bm25
301	0	50	827	0.802152	bm25
301	0	15555	828	0.802124	bm25
301	0	66008	829	0.802064	bm25
301	0	40117	830	0.802037	bm25
301	0	49435	831	0.802022	bm25
301	0	26192	832	0.801938	bm25
301	0	41958	833	0.801902	bm25
301	0	18334	834	0.801897	bm25
301	0	19019	835	0.80189	bm25
301	0	1019900134	836	0.801847	bm25
301	0	7346	837	0.801784	bm25
301	0	416187	838	0.801731	bm25
301	0	50004	839	0.801715	bm25
301	0	48682	840	0.801664	bm25
301	0	8527	841	0.801659	bm25
301	0	35521	842	0.801554	bm25
301	0	41393	843	0.801526	bm25
301	0	45235	844	0.801511	bm25
301	0	34040	845	0.801508	bm25
301	0	15466	846	0.801432	bm25
301	0	313315	847	0.801417	bm25
301	0	66178	848	0.801376	bm25
301	0	41952	849	0.801316	bm25
301	0	36386	850	0.801293	bm25
301	0	21261	851	0.801234	bm25
301	0	58159	852	0.801223	bm25
301	0	25570	853	0.801202	bm25
301	0	25557	854	0.801202	bm25
301	0	45756	855	0.801089	bm25
301	0	10983	856	0.801067	bm25
301	0	68845	857	0.801028	bm25
301	0	17215	858	0.801017	bm25
301	0	941230200141	859	0.800985	bm25
301	0	60737	860	0.800942	bm25
301	0	62474	861	0.80093	bm25
301	0	0616900002	862	0.800914	bm25
301	0	17175	863	0.800902	bm25
301	0	38562	864	0.800825	bm25
301	0	12857	865	0.803	bm25
301	0	18869	866	0.800694	bm25
301	0	55086	867	0.800585	bm25
301	0	30932	868	0.800572	bm25
301	0	327295	869	0.8005	bm25
301	0	27009	870	0.800481	bm25
301	0	0311890055	871	0.800478	bm25
301	0	0907890211	872	0.800474	bm25
301	0	50001	873	0.800442	bm25
301	0	64345	874	0.800404	bm25
301	0	61283	875	0.800386	bm25
301	0	68126	876	0.800382	bm25
301	0	20388	877	0.80029	bm25
301	0	11217	878	0.80024	bm25
301	0	24788	879	0.800221	bm25
301	0	62543	880	0.800168	bm25
301	0	41628	881	0.800168	bm25
301	0	41271	882	0.800118	bm25
301	0	3890002	883	0.8001	bm25
301	0	13840	884	0.800001	bm25
301	0	16139	885	0.799895	bm25
301	0	40937	886	0.799847	bm25
301	0	0120890024	887	0.799776	bm25
301	0	336787	888	0.799686	bm25
301	0	31749	889	0.799674	bm25
301	0	0620900066	890	0.799668	bm25
301	0	51086	891	0.79965	bm25
301	0	8835	892	0.799635	bm25
301	0	54104	893	0.799564	bm25
301	0	51168	894	0.799557	bm25
301	0	12456	895	0.799555	bm25
301	0	0213900041	896	0.799553	bm25
301	0	6890164	897	0.799533	bm25
301	0	59281	898	0.799508	bm25
301	0	0813890109	899	0.799488	bm25
301	0	33856	900	0.799412	bm25
301	0	36649	901	0.799368	bm25
301	0	7032	902	0.79936	bm25
301	0	15119	903	0.799254	bm25
301	0	940516200069	904	0.799214	bm25
301	0	319665	905	0.799208	bm25
301	0	44397	906	0.799186	bm25
301	0	40041	907	0.799146	bm25
301	0	54516	908	0.799107	bm25
301	0	51202	909	0.799013	bm25
301	0	3865	910	0.799013	bm25
301	0	34561	911	0.798915	bm25
301	0	0118890040	912	0.798876	bm25
301	0	34940	913	0.798851	bm25
301	0	2756	914	0.798833	bm25
301	0	56300	915	0.798832	bm25
301	0	0920900167	916	0.79875	bm25
301	0	14484	917	0.79869	bm25
301	0	23642	918	0.798689	bm25
301	0	63286	919	0.798666	bm25
301	0	33992	920	0.798653	bm25
301	0	51473	921	0.798561	bm25
301	0	0727900139	922	0.798554	bm25
301	0	12311	923	0.798545	bm25
301	0	12228	924	0.798545	bm25
301	0	3189	925	0.798533	bm25
301	0	23209	926	0.798521	bm25
301	0	940429000128	927	0.798512	bm25
301	0	24183	928	0.798501	bm25
301	0	0327900103	929	0.798493	bm25
301	0	1019890091	930	0.79847	bm25
301	0	9963	931	0.798416	bm25
301	0	55497	932	0.798404	bm25
301	0	0106890014	933	0.798381	bm25
301	0	38503	934	0.79831	bm25
301	0	48971	935	0.798293	bm25
301	0	38990	936	0.798257	bm25
301	0	38409	937	0.798134	bm25
301	0	3019	938	0.798094	bm25
301	0	1101900164	939	0.798086	bm25
301	0	16108	940	0.797957	bm25
301	0	16049	941	0.797913	bm25
301	0	20503	942	0.797827	bm25
301	0	17806	943	0.797811	bm25
301	0	8900197	944	0.797805	bm25
301	0	54473	945	0.797754	bm25
301	0	0121900054	946	0.797695	bm25
301	0	311673	947	0.797614	bm25
301	0	2511	948	0.79758	bm25
301	0	0605900133	949	0.797469	bm25
301	0	45544	950	0.797349	bm25
301	0	19682	951	0.797327	bm25
301	0	41394	952	0.797319	bm25
301	0	21731	953	0.797283	bm25
301	0	12294	954	0.797237	bm25
301	0	36928	955	0.797225	bm25
301	0	940412200124	956	0.797186	bm25
301	0	40942	957	0.797122	bm25
301	0	17465	958	0.79703	bm25
301	0	218188	959	0.797008	bm25
301	0	0810890167	960	0.797006	bm25
301	0	26435	961	0.797004	bm25
301	0	7534	962	0.796983	bm25
301	0	37424	963	0.796918	bm25
301	0	0613900022	964	0.796806	bm25
301	0	0920890082	965	0.796721	bm25
301	0	0324900049	966	0.796571	bm25
301	0	16480	967	0.79657	bm25
301	0	40358	968	0.796456	bm25
301	0	26825	969	0.796431	bm25
301	0	42245	970	0.796359	bm25
301	0	23906	971	0.79634	bm25
301	0	54977	972	0.796322	bm25
301	0	1013900100	973	0.796314	bm25
301	0	66055	974	0.796266	bm25
301	0	51255	975	0.796237	bm25
301	0	0828900064	976	0.79623	bm25
301	0	114810	977	0.796054	bm25
301	0	13361	978	0.796012	bm25
301	0	49547	979	0.796007	bm25
301	0	45489	980	0.795981	bm25
301	0	18469	981	0.795722	bm25
301	0	55932	982	0.795614	bm25
301	0	10813	983	0.795553	bm25
301	0	13413	984	0.795528	bm25
301	0	25332	985	0.795504	bm25
301	0	112671	986	0.795479	bm25
301	0	944000119	987	0.795395	bm25
301	0	13703	988	0.79533	bm25
301	0	8584	989	0.795293	bm25
301	0	0107900228	990	0.795213	bm25
301	0	11627	991	0.795062	bm25
301	0	31653	992	0.795059	bm25
301	0	0531900210	993	0.794926	bm25
301	0	0309900056	994	0.794893	bm25
301	0	28239	995	0.794857	bm25
301	0	28067	996	0.794857	bm25
301	0	26639	997	0.794823	bm25
301	0	1020900037	998	0.794651	bm25
301	0	44401	999	0.794571	bm25
302	0	60403	0	0.998449	bm25
302	0	0430900036	1	0.998448	bm25
302	0	5900110	2	0.998444	bm25
302	0	0824900065	3	0.99835	bm25
302	0	60404	4	0.998322	bm25
302	0	940721200045	5	0.998295	bm25
302	0	67701	6	0.998282	bm25
302	0	60561	7	0.998201	bm25
302	0	940126200107	8	0.99817	bm25
302	0	0312900118	9	0.998169	bm25
302	0	67720	10	0.998147	bm25
302	0	33435	11	0.998101	bm25
302	0	60562	12	0.998086	bm25
302	0	0605890052	13	0.997987	bm25
302	0	0311900046	14	0.997832	bm25
302	0	940126200106	15	0.997826	bm25
302	0	22589	16	0.997818	bm25
302	0	940620200118	17	0.997244	bm25
302	0	0728900066	18	0.997136	bm25
302	0	2410652	19	0.996964	bm25
302	0	0827890154	20	0.996913	bm25
302	0	1230900026	21	0.996868	bm25
302	0	30637	22	0.996621	bm25
302	0	940620200117	23	0.996004	bm25
302	0	940126200101	24	0.995838	bm25
302	0	22702	25	0.99559	bm25
302	0	45613	26	0.995442	bm25
302	0	1001890047	27	0.995106	bm25
302	0	315665	28	0.994781	bm25
302	0	22716	29	0.994686	bm25
302	0	4241	30	0.994312	bm25
302	0	60405	31	0.99397	bm25
302	0	0130890022	32	0.993722	bm25
302	0	940207200089	33	0.992396	bm25
302	0	45844	34	0.992313	bm25
302	0	60510	35	0.991876	bm25
302	0	940425200	36	0.991125	bm25
302	0	940603200060	37	0.990753	bm25
302	0	940425200078	38	0.990502	bm25
302	0	940425200079	39	0.990456	bm25
302	0	940620200115	40	0.990427	bm25
302	0	67707	41	0.989733	bm25
302	0	940822000027	42	0.989709	bm25
302	0	940602200077	43	0.985931	bm25
302	0	1108890156	44	0.985923	bm25
302	0	941004200099	45	0.982383	bm25
302	0	324485	46	0.981492	bm25
302	0	2116061	47	0.980981	bm25
302	0	940620200116	48	0.978455	bm25
302	0	112410	49	0.976603	bm25
302	0	60419	50	0.974843	bm25
302	0	317060	51	0.9744	bm25
302	0	22560	52	0.972783	bm25
302	0	0909900031	53	0.968013	bm25
302	0	0314890032	54	0.967	bm25
302	0	41672	55	0.955946	bm25
302	0	338865	56	0.941291	bm25
302	0	940126200100	57	0.935407	bm25
302	0	43829	58	0.935161	bm25
302	0	941206200055	59	0.932171	bm25
302	0	0812900078	60	0.994	bm25
302	0	3085	61	0.897269	bm25
302	0	2114537	62	0.886557	bm25
302	0	1225890100	63	0.877942	bm25
302	0	0615900016	64	0.852867	bm25
302	0	940831200064	65	0.843445	bm25
302	0	42592	66	0.837038	bm25
302	0	42489	67	0.826917	bm25
302	0	324292	68	0.794182	bm25
302	0	0312900103	69	0.779486	bm25
302	0	60450	70	0.766918	bm25
302	0	337438	71	0.764274	bm25
302	0	0507890042	72	0.742003	bm25
302	0	38133	73	0.713991	bm25
302	0	22681	74	0.696146	bm25
302	0	21404	75	0.68946	bm25
302	0	47552	76	0.682893	bm25
302	0	41724	77	0.652641	bm25
302	0	0902900118	78	0.649625	bm25
302	0	941107200231	79	0.598447	bm25
302	0	0919900020	80	0.565132	bm25
302	0	6900099	81	0.563227	bm25
302	0	9904	82	0.547465	bm25
302	0	60503	83	0.5363	bm25
302	0	61373	84	0.529595	bm25
302	0	0411900093	85	0.4231	bm25
302	0	940202200133	86	0.406562	bm25
302	0	341206	87	0.384502	bm25
302	0	940527100163	88	0.36374	bm25
302	0	0621890108	89	0.330386	bm25
302	0	0925890002	90	0.317669	bm25
302	0	0925890083	91	0.304405	bm25
302	0	1206900043	92	0.303217	bm25
302	0	0708900222	93	0.227933	bm25
302	0	0508900167	94	0.206003	bm25
302	0	0830900214	95	0.172006	bm25
302	0	0921890158	96	0.13733	bm25
302	0	4890076	97	0.132251	bm25
302	0	0625890087	98	0.129741	bm25
302	0	217765	99	0.116642	bm25
302	0	0604900002	100	0.106644	bm25
302	0	0905890046	101	0.0957318	bm25
302	0	0923900163	102	0.0942446	bm25
302	0	0422890003	103	0.0827063	bm25
302	0	114947	104	0.0666452	bm25
302	0	940725000049	105	0.0438381	bm25
302	0	214739	106	0.026837	bm25
302	0	0922890005	107	0.0734359	bm25
302	0	0204900081	108	0.0795338	bm25
302	0	0402900126	109	0.0860816	bm25
302	0	0307900062	110	0.171669	bm25
302	0	42469		0.182852	bm25
302	0	1208900014	112	0.295348	bm25
302	0	0406890098	113	0.303455	bm25
302	0	0612890041	114	0.327442	bm25
302	0	0124900	115	0.363932	bm25
302	0	20548	116	0.410573	bm25
302	0	0105890059	117	0.467854	bm25
302	0	0412900058	118	0.470784	bm25
302	0	5325	119	0.568	bm25
302	0	11494	120	0.517618	bm25
302	0	0729900207	121	0.521931	bm25
302	0	1001890130	122	0.54926	bm25
302	0	1203890216	123	0.556322	bm25
302	0	24438	124	0.573693	bm25
302	0	0101900084	125	0.582609	bm25
302	0	36226	126	0.583878	bm25
302	0	3114647	127	0.613172	bm25
302	0	0125890035	128	0.633542	bm25
302	0	1217890162	129	0.633906	bm25
302	0	0624900095	130	0.639376	bm25
302	0	0115900042	131	0.650739	bm25
302	0	1021900	132	0.660891	bm25
302	0	57220	133	0.661234	bm25
302	0	0617900077	134	0.68944	bm25
302	0	26593	135	0.690824	bm25
302	0	0707890056	136	0.691178	bm25
302	0	49245	137	0.691405	bm25
302	0	0214900136	138	0.701021	bm25
302	0	0311900116	139	0.75	bm25
302	0	0513900223	140	0.706923	bm25
302	0	5890034	141	0.709169	bm25
302	0	411577	142	0.714924	bm25
302	0	0520890155	143	0.723828	bm25
302	0	0119890133	144	0.725195	bm25
302	0	1210900088	145	0.736695	bm25
302	0	0910900062	146	0.766468	bm25
302	0	1011900191	147	0.773898	bm25
302	0	0518890183	148	0.774001	bm25
302	0	1022890118	149	0.776579	bm25
302	0	39365	150	0.778166	bm25
302	0	0521890210	151	0.784356	bm25
302	0	0409890121	152	0.785999	bm25
302	0	2900154	153	0.788042	bm25
302	0	0422900105	154	0.792927	bm25
302	0	943100006	155	0.80186	bm25
302	0	0304900146	156	0.804569	bm25
302	0	941227100027	157	0.813697	bm25
302	0	2410420	158	0.81582	bm25
302	0	0129890016	159	0.818079	bm25
302	0	33063	160	0.82415	bm25
302	0	0408900097	161	0.826878	bm25
302	0	0903900077	162	0.828233	bm25
302	0	0820890090	163	0.832275	bm25
302	0	940112000	164	0.836059	bm25
302	0	0401900144	165	0.842335	bm25
302	0	2880	166	0.845664	bm25
302	0	0612890032	167	0.847958	bm25
302	0	0119890025	168	0.849503	bm25
302	0	940613200054	169	0.854745	bm25
302	0	0629900033	170	0.854824	bm25
302	0	25008	171	0.854998	bm25
302	0	0506900040	172	0.858593	bm25
302	0	940622000037	173	0.878274	bm25
302	0	42481	174	0.880959	bm25
302	0	50706	175	0.886796	bm25
302	0	941213000046	176	0.886828	bm25
302	0	50241	177	0.891046	bm25
302	0	0425900168	178	0.894986	bm25
302	0	0928900050	179	0.895612	bm25
302	0	941213000049	180	0.904413	bm25
302	0	1106900140	181	0.905314	bm25
302	0	0218900171	182	0.994	bm25
302	0	65997	183	0.919381	bm25
302	0	940819100055	184	0.920205	bm25
302	0	0102890064	185	0.925149	bm25
302	0	3213551	186	0.928311	bm25
302	0	35943	187	0.932467	bm25
302	0	0112890093	188	0.934206	bm25
302	0	940112000082	189	0.93513	bm25
302	0	1123900012	190	0.935257	bm25
302	0	53489	191	0.93544	bm25
302	0	0908900161	192	0.940721	bm25
302	0	335236	193	0.940783	bm25
302	0	2414313	194	0.941655	bm25
302	0	20693	195	0.943478	bm25
302	0	1214900032	196	0.94417	bm25
302	0	0507900096	197	0.946831	bm25
302	0	336181	198	0.948076	bm25
302	0	943100003	199	0.950689	bm25
302	0	30055	200	0.951074	bm25
302	0	25858	201	0.953539	bm25
302	0	2116423	202	0.954402	bm25
302	0	4890041	203	0.95501	bm25
302	0	42435	204	0.961255	bm25
302	0	0402890117	205	0.96371	bm25
302	0	941219200180	206	0.96492	bm25
302	0	28	207	0.965141	bm25
302	0	2214327	208	0.966154	bm25
302	0	0123890056	209	0.967609	bm25
302	0	6306	210	0.967734	bm25
302	0	0609900081	211	0.967963	bm25
302	0	46743	212	0.968862	bm25
302	0	337995	213	0.969131	bm25
302	0	24404	214	0.970046	bm25
302	0	24483	215	0.970978	bm25
302	0	322179	216	0.97144	bm25
302	0	66619	217	0.971874	bm25
302	0	2419	218	0.972184	bm25
302	0	61217	219	0.972273	bm25
302	0	0406900083	220	0.972526	bm25
302	0	0510900136	221	0.972739	bm25
302	0	0811890001	222	0.972767	bm25
302	0	0213890064	223	0.972852	bm25
302	0	2213533	224	0.973458	bm25
302	0	3114546	225	0.973891	bm25
302	0	2211001	226	0.974165	bm25
302	0	46318	227	0.974317	bm25
302	0	59361	228	0.974359	bm25
302	0	55837	229	0.97462	bm25
302	0	1229890128	230	0.975228	bm25
302	0	24395	231	0.975777	bm25
302	0	0812890030	232	0.976202	bm25
302	0	941202000144	233	0.977015	bm25
302	0	2112315	234	0.977061	bm25
302	0	23949	235	0.977258	bm25
302	0	59824	236	0.977263	bm25
302	0	30015	237	0.978136	bm25
302	0	20518	238	0.978269	bm25
302	0	0811890061	239	0.978352	bm25
302	0	22198	240	0.978807	bm25
302	0	1017890159	241	0.978862	bm25
302	0	1201900136	242	0.978973	bm25
302	0	1122900	243	0.979245	bm25
302	0	940810000044	244	0.979267	bm25
302	0	242	245	0.979309	bm25
302	0	66280	246	0.979499	bm25
302	0	1215900053	247	0.979516	bm25
302	0	0824900067	248	0.979818	bm25
302	0	0831900132	249	0.980245	bm25
302	0	51187	250	0.980343	bm25
302	0	1225890101	251	0.980555	bm25
302	0	0502900186	252	0.980627	bm25
302	0	0502900184	253	0.980627	bm25
302	0	0207900136	254	0.980725	bm25
302	0	312695	255	0.980763	bm25
302	0	940000117	256	0.980949	bm25
302	0	943100024	257	0.981519	bm25
302	0	9095	258	0.981623	bm25
302	0	39668	259	0.981765	bm25
302	0	1101890142	260	0.981909	bm25
302	0	51660	261	0.982021	bm25
302	0	236601	262	0.982146	bm25
302	0	27707	263	0.982203	bm25
302	0	0624890125	264	0.982211	bm25
302	0	414405	265	0.982217	bm25
302	0	1120900191	266	0.982455	bm25
302	0	314263	267	0.982495	bm25
302	0	30917	268	0.982502	bm25
302	0	0828900039	269	0.98287	bm25
302	0	327330	270	0.982897	bm25
302	0	2210343	271	0.982922	bm25
302	0	11628	272	0.982942	bm25
302	0	48296	273	0.98295	bm25
302	0	940725000092	274	0.982952	bm25
302	0	48957	275	0.983082	bm25
302	0	40133	276	0.983156	bm25
302	0	0725900054	277	0.983227	bm25
302	0	940203000065	278	0.983238	bm25
302	0	36530	279	0.983248	bm25
302	0	941221000015	280	0.983267	bm25
302	0	311632	281	0.983317	bm25
302	0	2115563	282	0.983427	bm25
302	0	940610100002	283	0.983494	bm25
302	0	1123900027	284	0.983506	bm25
302	0	61074	285	0.983559	bm25
302	0	0900085	286	0.983694	bm25
302	0	56100	287	0.983741	bm25
302	0	41	288	0.983778	bm25
302	0	23153	289	0.983795	bm25
302	0	0222890058	290	0.983898	bm25
302	0	342550	291	0.983962	bm25
302	0	0304890015	292	0.983976	bm25
302	0	0614900165	293	0.984103	bm25
302	0	940627000041	294	0.984124	bm25
302	0	1228900146	295	0.984197	bm25
302	0	0102890063	296	0.98421	bm25
302	0	47009	297	0.984211	bm25
302	0	5900182	298	0.984277	bm25
302	0	50030	299	0.984352	bm25
302	0	1205890034	300	0.984365	bm25
302	0	1224890088	301	0.984434	bm25
302	0	2087	302	0.984654	bm25
302	0	941102200062	303	0.984661	bm25
302	0	0106890123	304	0.984782	bm25
302	0	0831890005	305	0.9848	bm25
302	0	0530890060	306	0.984902	bm25
302	0	46998	307	0.98493	bm25
302	0	14253	308	0.984941	bm25
302	0	27218	309	0.985	bm25
302	0	3454	310	0.985089	bm25
302	0	47644	311	0.985107	bm25
302	0	940721100033	312	0.985124	bm25
302	0	1109890003	313	0.98518	bm25
302	0	52365	314	0.985224	bm25
302	0	40761	315	0.985234	bm25
302	0	4461	316	0.985252	bm25
302	0	0602890039	317	0.985294	bm25
302	0	0306900054	318	0.985332	bm25
302	0	0324900055	319	0.985393	bm25
302	0	55885	320	0.985551	bm25
302	0	34656	321	0.985621	bm25
302	0	310365	322	0.985665	bm25
302	0	46570	323	0.985684	bm25
302	0	0102900025	324	0.985743	bm25
302	0	242925	325	0.985751	bm25
302	0	3313748	326	0.985757	bm25
302	0	1121890105	327	0.985765	bm25
302	0	0427900119	328	0.985823	bm25
302	0	28686	329	0.985826	bm25
302	0	48234	330	0.985843	bm25
302	0	48048	331	0.985906	bm25
302	0	30088	332	0.98593	bm25
302	0	9890004	333	0.985986	bm25
302	0	215	334	0.986004	bm25
302	0	0508890034	335	0.98601	bm25
302	0	30748	336	0.98605	bm25
302	0	0409890191	337	0.986058	bm25
302	0	50185	338	0.986	bm25
302	0	0890129	339	0.986076	bm25
302	0	44498	340	0.986079	bm25
302	0	411243	341	0.98608	bm25
302	0	43638	342	0.986107	bm25
302	0	38611	343	0.986114	bm25
302	0	23569	344	0.98612	bm25
302	0	0124900099	345	0.986161	bm25
302	0	61025	346	0.986169	bm25
302	0	24482	347	0.98617	bm25
302	0	50233	348	0.986184	bm25
302	0	59379	349	0.986189	bm25
302	0	31125	350	0.986222	bm25
302	0	49490	351	0.986291	bm25
302	0	3117020	352	0.986329	bm25
302	0	940228200055	353	0.986337	bm25
302	0	54300	354	0.986342	bm25
302	0	1219890090	355	0.98636	bm25
302	0	3310100	356	0.986367	bm25
302	0	248712	357	0.986367	bm25
302	0	225799	358	0.986384	bm25
302	0	0525890193	359	0.98641	bm25
302	0	1694	360	0.986423	bm25
302	0	3116063	361	0.986447	bm25
302	0	25244	362	0.98647	bm25
302	0	0428890162	363	0.98649	bm25
302	0	1130890044	364	0.986497	bm25
302	0	940112000083	365	0.986512	bm25
302	0	3116078	366	0.986538	bm25
302	0	1870	367	0.986588	bm25
302	0	0311900206	368	0.98659	bm25
302	0	56469	369	0.986594	bm25
302	0	60497	370	0.986598	bm25
302	0	56457	371	0.986598	bm25
302	0	42918	372	0.986616	bm25
302	0	0523900179	373	0.986619	bm25
302	0	325802	374	0.986628	bm25
302	0	24801	375	0.986632	bm25
302	0	0925890091	376	0.986662	bm25
302	0	9718	377	0.986681	bm25
302	0	218637	378	0.986705	bm25
302	0	9684	379	0.986724	bm25
302	0	268	380	0.986768	bm25
302	0	3416334	381	0.986777	bm25
302	0	339744	382	0.986792	bm25
302	0	18273	383	0.986794	bm25
302	0	2195	384	0.986819	bm25
302	0	2213742	385	0.986821	bm25
302	0	13894	386	0.986822	bm25
302	0	0926900122	387	0.986832	bm25
302	0	227229	388	0.986839	bm25
302	0	7900153	389	0.986869	bm25
302	0	940913000035	390	0.986871	bm25
302	0	3316486	391	0.986879	bm25
302	0	764	392	0.986894	bm25
302	0	1102890153	393	0.986927	bm25
302	0	8317	394	0.986967	bm25
302	0	321593	395	0.986969	bm25
302	0	46214	396	0.986976	bm25
302	0	238630	397	0.986993	bm25
302	0	1222900077	398	0.987009	bm25
302	0	216905	399	0.987014	bm25
302	0	941216200164	400	0.987019	bm25
302	0	940617100017	401	0.987044	bm25
302	0	39573	402	0.98706	bm25
302	0	940606200	403	0.987066	bm25
302	0	54410	404	0.987092	bm25
302	0	56841	405	0.987104	bm25
302	0	4	406	0.987113	bm25
302	0	227308	407	0.987115	bm25
302	0	2115456	408	0.987116	bm25
302	0	328297	409	0.987127	bm25
302	0	110947	410	0.987128	bm25
302	0	6463	411	0.987136	bm25
302	0	890202	412	0.987143	bm25
302	0	49488	413	0.987152	bm25
302	0	50915	414	0.987159	bm25
302	0	29489	415	0.98718	bm25
302	0	227225	416	0.987183	bm25
302	0	943100022	417	0.987187	bm25
302	0	397	418	0.987242	bm25
302	0	940602100105	419	0.987252	bm25
302	0	940104100026	420	0.987257	bm25
302	0	3089	421	0.987292	bm25
302	0	211064	422	0.987317	bm25
302	0	0521890037	423	0.987337	bm25
302	0	34275	424	0.987346	bm25
302	0	37453	425	0.987349	bm25
302	0	46618	426	0.987356	bm25
302	0	940216000247	427	0.987359	bm25
302	0	411582	428	0.987365	bm25
302	0	54820	429	0.987365	bm25
302	0	49212	430	0.987367	bm25
302	0	0505890031	431	0.987375	bm25
302	0	32039	432	0.987377	bm25
302	0	0708900219	433	0.98739	bm25
302	0	0822890025	434	0.987397	bm25
302	0	2900079	435	0.987402	bm25
302	0	8026	436	0.987411	bm25
302	0	32652	437	0.987416	bm25
302	0	415685	438	0.987429	bm25
302	0	940725000076	439	0.987432	bm25
302	0	244401	440	0.987444	bm25
302	0	0317900136	441	0.987458	bm25
302	0	3412108	442	0.987461	bm25
302	0	941021000029	443	0.987469	bm25
302	0	117350	444	0.987471	bm25
302	0	8711	445	0.987492	bm25
302	0	13	446	0.987524	bm25
302	0	0811890065	447	0.987536	bm25
302	0	44178	448	0.987554	bm25
302	0	4571	449	0.987556	bm25
302	0	28758	450	0.987564	bm25
302	0	0707900123	451	0.987576	bm25
302	0	49446	452	0.987576	bm25
302	0	31441	453	0.987604	bm25
302	0	27656	454	0.987606	bm25
302	0	2213428	455	0.987612	bm25
302	0	334081	456	0.987623	bm25
302	0	18857	457	0.98763	bm25
